"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"1295468","167667","1162","0","1","1","","","","",""
"1295469","167667","1165","0.165","4","1","0.1","0.28","","",""
"1295470","167667","1166","0.077","4","1","0.06","0.11","","",""
"1295471","167667","1178","0.44","4","1","0.33","0.77","","",""
"1295472","167667","1184","0","4","1","0","0","","",""
"1295473","167667","1185","58.9","4","1","36","90.2","","",""
"1295474","167667","1210","0.066","0","1","","","","",""
"1295475","167667","1211","0.339","0","1","","","","",""
"1295476","167667","1215","0.147","0","1","","","","",""
"1295477","167667","1217","0.36","0","1","","","","",""
"1295478","167667","1218","0.249","0","1","","","","",""
"1295479","167667","1222","0.296","0","1","","","","",""
"1295480","167667","1224","2.747","0","1","","","","",""
"1295481","167667","1225","0.361","0","1","","","","",""
"1295482","167667","1226","0.778","0","1","","","","",""
"1295483","167667","1228","0","4","1","0","0","","",""
"1295484","167667","1253","16","4","1","8","30","","",""
"1295485","167667","1257","0.103","0","49","","","","",""
"1295486","167667","1258","2.116","0","49","","","","",""
"1295487","167667","1261","0.007","4","1","0","0.015","","",""
"1295488","167667","1263","0","4","1","0","0","","",""
"1295489","167667","1264","0.029","4","1","0.009","0.049","","",""
"1295490","167667","1273","0.036","4","1","0.037","0.045","","",""
"1295491","167667","1274","0.007","4","1","0.005","0.011","","",""
"1295492","167667","1275","0.093","4","1","0.018","0.283","","",""
"1295493","167667","1300","0.016","4","1","0.011","0.024","","",""
"1295494","167667","1315","2.844","4","1","2.547","3.685","","",""
"1295495","167667","1316","4.871","4","1","4.695","6.264","","",""
"1295496","167667","1323","0","4","1","0","0","","",""
"1295497","167667","1329","0.046","0","49","","","","",""
"1295498","167667","1333","0","4","1","0","0","","",""
"1295499","167667","1404","0.636","4","1","0.552","0.817","","",""
"1295500","167667","1004","11.94","4","1","9.97","12.96","","",""
"1295501","167667","1005","27.29","0","49","","","","",""
"1295502","167667","1008","250","0","49","","","","",""
"1295503","167667","1010","0.52","4","1","0.22","0.98","","",""
"1295504","167667","1011","1.4","4","1","0.55","2.2","","",""
"1295505","167667","1014","1.14","4","1","0.68","1.38","","",""
"1295506","167667","1051","50.6","4","1","47.33","54.78","","",""
"1295507","167667","1087","40","4","1","32","54","","",""
"1295508","167667","1092","165","4","1","150","170","","",""
"1295509","167667","1095","0.62","4","1","0.38","0.81","","",""
"1295510","167667","1103","0","4","1","0","0","","",""
"1295511","167667","1167","2.725","4","1","1.9","4","","",""
"1295512","167667","1170","0.38","4","1","0.32","0.52","","",""
"1295513","167667","1175","0.167","4","1","0.132","0.252","","",""
"1295514","167667","1180","17.9","0","","","","","",""
"1295515","167667","1183","3.3","4","1","0.7","6","","",""
"1295516","167667","1198","21.9","1","1","","","","",""
"1295517","167667","1212","0.296","0","1","","","","",""
"1295518","167667","1213","0.581","0","1","","","","",""
"1295519","167667","1214","0.368","0","1","","","","",""
"1295520","167667","1216","0.159","0","1","","","","",""
"1295521","167667","1219","0.331","0","1","","","","",""
"1295522","167667","1220","0.412","0","1","","","","",""
"1295523","167667","1221","0.183","0","1","","","","",""
"1295524","167667","1223","0.564","0","1","","","","",""
"1295525","167667","1227","0.323","0","1","","","","",""
"1295526","167667","1262","0","4","1","0","0","","",""
"1295527","167667","1265","1.459","4","1","1.229","2.006","","",""
"1295528","167667","1266","0.535","4","1","0.437","0.665","","",""
"1295529","167667","1267","0.034","4","1","0.033","0.044","","",""
"1295530","167667","1268","2.889","4","","2.556","3.756","","",""
"1295531","167667","1269","4.928","4","","4.755","6.336","","",""
"1295532","167667","1270","0.656","4","","0.561","0.861","","",""
"1295533","167667","1271","0.009","4","1","0.005","0.026","","",""
"1295534","167667","1277","0.048","4","1","0.048","0.062","","",""
"1295535","167667","1292","3.036","0","49","","","","",""
"1295536","167667","1293","5.601","0","49","","","","",""
"1295537","167667","1299","0","3","1","0","0","","",""
"1295538","167667","1304","0.046","4","1","0.009","0.091","","",""
"1295539","167667","1310","0.057","4","1","0.048","0.074","","",""
"1295540","167667","1313","0.007","4","1","0.005","0.01","","",""
"1295541","167667","1321","0.02","4","1","0.005","0.044","","",""
"1295542","167667","1325","0","4","1","0","0","","",""
"1295543","167667","1331","0.057","0","49","","","","",""
"1295544","167668","1018","0","0","68","","","","",""
"1295545","167668","1246","0","0","68","","","","",""
"1295546","167668","1057","0","0","68","","","","",""
"1295547","167668","1058","0","0","68","","","","",""
"1295548","167668","1242","0","0","68","","","","",""
"1295549","167668","1131","0","4","1","0","0","","",""
"1295550","167668","1125","0.03","4","1","0.01","0.06","","",""
"1295551","167668","1129","0","4","1","0","0","","",""
"1295552","167668","1261","0","7","1","0","0","","",""
"1295553","167668","1263","0","7","1","0","0.001","","",""
"1295554","167668","1278","0","7","1","0","0","","",""
"1295555","167668","1280","0","7","1","0","0","","",""
"1295556","167668","1300","0.002","7","1","0.002","0.004","","",""
"1295557","167668","1303","0","7","1","0","0","","",""
"1295558","167668","1312","0.001","7","1","0","0.002","","",""
"1295559","167668","1317","0","7","1","0","0","","",""
"1295560","167668","1323","0.001","7","1","0","0.003","","",""
"1295561","167668","1329","0.005","0","49","","","","",""
"1295562","167668","1333","0","7","1","0","0","","",""
"1295563","167668","1274","0","7","1","0","0","","",""
"1295564","167668","1405","0","7","1","0","0","","",""
"1295565","167668","1411","0","7","1","0","0","","",""
"1295566","167668","1257","0.011","0","49","","","","",""
"1295567","167668","1090","10","28","1","6","14","","",""
"1295568","167668","1098","0.095","28","1","0.054","0.13","","",""
"1295569","167668","1103","8.3","12","1","4.5","12.8","","",""
"1295570","167668","1259","0","7","1","0","0","","",""
"1295571","167668","1260","0","7","1","0","0","","",""
"1295572","167668","1262","0","7","1","0","0","","",""
"1295573","167668","1299","0","7","1","0","0.002","","",""
"1295574","167668","1304","0.005","7","1","0.003","0.009","","",""
"1295575","167668","1305","0","7","1","0","0","","",""
"1295576","167668","1306","0.007","7","1","0.004","0.01","","",""
"1295577","167668","1311","0.001","7","1","0","0.003","","",""
"1295578","167668","1276","0","7","1","0","0","","",""
"1295579","167668","1277","0.009","7","1","0.004","0.017","","",""
"1295580","167668","1279","0","7","","0","0","","",""
"1295581","167668","1325","0","7","","0","0.002","","",""
"1295582","167668","1331","0.007","0","49","","","","",""
"1295583","167668","1406","0","7","1","0","0.002","","",""
"1295584","167668","1292","0.649","0","49","","","","",""
"1295585","167668","1293","1.111","0","49","","","","",""
"1295586","167668","1313","0.001","7","1","0","0.002","","",""
"1295587","167668","1314","0.013","7","1","0.004","0.027","","",""
"1295588","167668","1321","0.002","7","1","0","0.006","","",""
"1295589","167668","1265","0.386","7","1","0.298","0.512","","",""
"1295590","167668","1266","0.121","7","1","0.078","0.168","","",""
"1295591","167668","1267","0.007","7","1","0.004","0.01","","",""
"1295592","167668","1268","0.625","7","","0.428","0.849","","",""
"1295593","167668","1269","0.989","7","","0.732","1.292","","",""
"1295594","167668","1270","0.113","7","","0.078","0.157","","",""
"1295595","167668","1271","0.006","7","1","0.001","0.014","","",""
"1295596","167668","1109","0.13","4","1","0.07","0.26","","",""
"1295597","167668","1110","0","1","1","","","","",""
"1295598","167668","1111","0","1","1","","","","",""
"1295599","167668","1123","103","1","1","","","","",""
"1295600","167668","1126","1.3","4","1","0.38","3.22","","",""
"1295601","167668","1128","0.31","4","1","0.01","1.16","","",""
"1295602","167668","2000","0.56","7","1","0.15","1.03","","",""
"1295603","167668","1087","12","28","1","4","20","","",""
"1295604","167668","1092","76","28","1","35","115","","",""
"1295605","167668","1095","0.72","28","1","0.6","1","","",""
"1295606","167668","1004","2.96","16","1","1.34","6.44","","",""
"1295607","167668","1005","32.79","0","49","","","","",""
"1295608","167668","1008","174","0","49","","","","",""
"1295609","167668","1010","0.37","7","1","0.07","0.96","","",""
"1295610","167668","1011","0.13","7","1","0.07","0.34","","",""
"1295611","167668","1051","59.09","16","1","52.75","65.21","","",""
"1295612","167668","1101","0.433","28","1","0.249","0.569","","",""
"1295613","167668","1104","279","0","","","","","",""
"1295614","167668","1105","10","1","1","","","","",""
"1295615","167668","1106","22","0","","","","","",""
"1295616","167668","1107","128","1","1","","","","",""
"1295617","167668","1108","38","1","1","","","","",""
"1295618","167668","1112","0","1","1","","","","",""
"1295619","167668","1114","0","2","","","","","",""
"1295620","167668","1120","0","1","1","","","","",""
"1295621","167668","1122","3","1","1","","","","",""
"1295622","167668","1127","0.28","4","1","0.2","0.45","","",""
"1295623","167668","1130","0.16","4","1","0.06","0.39","","",""
"1295624","167668","1091","51","28","1","28","70","","",""
"1295625","167668","1093","387","28","1","215","528","","",""
"1295626","167668","1012","0.05","7","1","0","0.2","","",""
"1295627","167668","1258","0.54","0","49","","","","",""
"1295628","167668","1253","18","4","1","3","26","","",""
"1295629","167668","1162","3.8","0","39","","","","",""
"1295630","167668","1062","728","0","49","","","","",""
"1295631","167668","1003","4.05","16","1","3.13","5.19","","",""
"1295632","167668","1007","1.12","16","1","0.71","1.49","","",""
"1295633","167668","1409","0","3","1","0","0","","",""
"1295634","167668","1275","0.013","7","","0.004","0.027","","",""
"1295635","167668","1404","0.111","7","1","0.078","0.151","","",""
"1295636","167668","1315","0.621","7","1","0.424","0.84","","",""
"1295637","167668","1316","0.981","7","1","0.727","1.279","","",""
"1295638","167668","1301","0.004","7","1","0.002","0.006","","",""
"1295639","167668","1264","0.012","7","1","0.01","0.015","","",""
"1295640","167668","1272","0.002","7","1","0","0.005","","",""
"1295641","167668","1273","0.006","7","1","0.004","0.009","","",""
"1295642","167668","1089","0.66","28","1","0.18","1.28","","",""
"1295643","167668","1190","6","0","49","","","","",""
"1295644","167668","1198","0.2","1","1","","","","",""
"1295645","167668","1180","5.5","0","","","","","",""
"1295646","167668","1212","0.173","0","1","","","","",""
"1295647","167668","1213","0.335","0","1","","","","",""
"1295648","167668","1214","0.173","0","1","","","","",""
"1295649","167668","1216","0.084","0","1","","","","",""
"1295650","167668","1219","0.251","0","1","","","","",""
"1295651","167668","1220","0.335","0","1","","","","",""
"1295652","167668","1221","0.094","0","1","","","","",""
"1295653","167668","1223","0.407","0","1","","","","",""
"1295654","167668","1227","0.21","0","1","","","","",""
"1295655","167668","1167","0.637","4","1","0.411","0.947","","",""
"1295656","167668","1175","0.032","4","1","0.03","0.04","","",""
"1295657","167668","1014","0","7","1","0","0","","",""
"1295658","167668","1183","0","2","1","0","0","","",""
"1295659","167668","1186","0","4","1","0","0","","",""
"1295660","167668","1009","30.8","4","1","27","35.3","","",""
"1295661","167668","1075","0","7","1","0","0","","",""
"1295662","167668","1079","1.1","4","1","0.7","1.4","","",""
"1295663","167668","1165","0.015","4","1","0.015","0.015","","",""
"1295664","167668","1166","0.026","4","1","0.015","0.04","","",""
"1295665","167668","1177","6","4","1","2","11","","",""
"1295666","167668","1178","0","4","1","0","0","","",""
"1295667","167668","1184","0","2","1","0","0","","",""
"1295668","167668","1185","2.8","2","1","2.4","3.2","","",""
"1295669","167668","1187","6","4","","2","11","","",""
"1295670","167668","1210","0.052","0","1","","","","",""
"1295671","167668","1211","0.173","0","1","","","","",""
"1295672","167668","1215","0.114","0","1","","","","",""
"1295673","167668","1217","0.225","0","1","","","","",""
"1295674","167668","1218","0.154","0","1","","","","",""
"1295675","167668","1222","0.241","0","1","","","","",""
"1295676","167668","1224","1.073","0","1","","","","",""
"1295677","167668","1225","0.178","0","1","","","","",""
"1295678","167668","1226","0.188","0","1","","","","",""
"1295679","167668","1013","0","7","1","0","0","","",""
"1295680","167669","1004","13.18","6","1","12","14","","",""
"1295681","167669","1005","30.87","0","49","","","","",""
"1295682","167669","1008","255","0","49","","","","",""
"1295683","167669","1010","0.28","3","1","0.27","0.29","","",""
"1295684","167669","1011","0.33","3","1","0.18","0.41","","",""
"1295685","167669","1014","0","3","1","0","0","","",""
"1295686","167669","1051","51.32","6","1","50","53.29","","",""
"1295687","167669","2000","0.86","3","1","0.65","0.98","","",""
"1295688","167669","1087","19","6","1","17","23","","",""
"1295689","167669","1092","551","6","1","515","587","","",""
"1295690","167669","1109","1.34","3","1","1.22","1.46","","",""
"1295691","167669","1125","0.12","3","1","0.09","0.17","","",""
"1295692","167669","1126","5.84","3","1","5.18","6.22","","",""
"1295693","167669","1128","0.02","3","1","0","0.05","","",""
"1295694","167669","1129","0","3","1","0","0","","",""
"1295695","167669","1167","2.417","3","1","2.32","2.52","","",""
"1295696","167669","1170","0.625","2","1","0.62","0.63","","",""
"1295697","167669","1175","0.236","3","1","0.218","0.246","","",""
"1295698","167669","1259","0","3","1","0","0","","",""
"1295699","167669","1260","0","3","1","0","0","","",""
"1295700","167669","1262","0.009","3","1","0.009","0.01","","",""
"1295701","167669","1265","1.435","3","1","1.347","1.491","","",""
"1295702","167669","1266","0.774","3","1","0.67","0.827","","",""
"1295703","167669","1267","0.046","3","1","0.044","0.047","","",""
"1295704","167669","1268","3.075","3","","2.851","3.198","","",""
